generation,GD,IGD,HV
185,,,0.0
186,,,0.0
187,,,0.0
188,,,0.0
189,,,0.0
190,,,0.0
191,,,0.0
192,,,0.0
193,,,0.0
194,,,0.0
195,,,0.0
196,,,0.0
197,,,0.0
198,,,0.0
199,,,0.0
200,,,0.0
201,,,0.0
202,,,0.0
203,,,0.0
204,,,0.0021402663114552674
205,,,0.0021402663114552674
206,,,0.0021402663114552674
207,,,0.002412097780981744
208,,,0.002412097780981744
209,,,0.002412097780981744
210,,,0.002412097780981744
211,,,0.002412097780981744
212,,,0.002412097780981744
213,,,0.002412097780981744
214,,,0.002412097780981744
215,,,0.002412097780981744
216,,,0.002412097780981744
217,,,0.002412097780981744
218,,,0.002412097780981744
219,,,0.002412097780981744
220,,,0.002412097780981744
221,,,0.002412097780981744
222,,,0.002745760063774221
223,,,0.0031709528299188206
224,,,0.0034178118159862714
225,,,0.0034178118159862714
226,,,0.0034178118159862714
227,,,0.004778491935911696
228,,,0.004778491935911696
229,,,0.004778491935911696
230,,,0.004778491935911696
231,,,0.004778491935911696
232,,,0.004778491935911696
233,,,0.0024599140245625765
234,,,0.0024599140245625765
235,,,0.0024599140245625765
236,,,0.006630396097585508
237,,,0.006630396097585508
238,,,0.008200927686092988
239,,,0.008200927686092988
240,,,0.008261387145460191
241,,,0.008261387145460191
242,,,0.008261387145460191
243,,,0.008199451156191423
244,,,0.012450146774940045
245,,,0.012450146774940045
246,,,0.013442067207109392
247,,,0.014897127245212593
248,,,0.018041436859767827
249,,,0.020305459095340827
250,,,0.02240433147009542
251,,,0.023307798511725125
252,,,0.02753913897835536
253,,,0.028658013551785412
254,,,0.030235015425347192
255,,,0.030537673974135877
256,,,0.032608731933437766
257,,,0.034342005189757434
258,,,0.035931565735352264
259,,,0.0378462148655989
260,,,0.03950309188853725
261,,,0.044646804329918986
262,,,0.044751487302684266
263,,,0.04561119933186882
264,,,0.04611276493908564
265,,,0.04674624575192368
266,,,0.04672655387761774
267,,,0.04692638210894735
268,,,0.04832427268569063
269,,,0.04929595444194641
270,,,0.05134885673460413
271,,,0.05421279244840302
272,,,0.055615950993647786
273,,,0.06681742284664974
274,,,0.06795264208091914
275,,,0.07648025542508573
276,,,0.07641299620641069
277,,,0.07770406290371511
278,,,0.08116955145830607
279,,,0.08077515567830669
280,,,0.08837004221356178
281,,,0.09626811167785068
282,,,0.0968631364761349
283,,,0.09673558884682669
284,,,0.09737093901814806
285,,,0.10087575165954447
286,,,0.10117726576018023
287,,,0.10321317930408014
288,,,0.10852011138292059
289,,,0.10856822082142706
290,,,0.1206769123811057
291,,,0.12121562484960872
292,,,0.12574099211631926
293,,,0.12996425793562577
294,,,0.13066758935423534
295,,,0.13100510769462403
296,,,0.1360111030388844
297,,,0.13636693184325663
298,,,0.13651438314372566
299,,,0.13636651329224422
300,,,0.13840743417422335
301,,,0.1421197053987706
302,,,0.14331124959445135
303,,,0.1440484078486009
304,,,0.14517010628657198
305,,,0.1459363462382328
306,,,0.1506852351749679
307,,,0.15258010602601538
308,,,0.15523887033726222
309,,,0.15571720120935223
310,,,0.1552829964771622
311,,,0.15595872952037898
312,,,0.16042648142633364
313,,,0.1616849223084045
314,,,0.1621177378100839
315,,,0.16364709422183324
316,,,0.16488381245618344
317,,,0.17047130928261964
318,,,0.17073629554263853
319,,,0.17159731984872956
320,,,0.17051169340176758
321,,,0.17447748687085562
322,,,0.17423611906631775
323,,,0.17779440808144048
324,,,0.18000312507499092
325,,,0.18332016489399564
326,,,0.18282376541969292
327,,,0.18984960156686684
328,,,0.19182069421512266
329,,,0.19282128253230074
330,,,0.19335890752586532
331,,,0.199655644635876
332,,,0.2001247829454991
333,,,0.20362326938063668
334,,,0.20892130028652672
335,,,0.210709218169544
336,,,0.21516721313963275
337,,,0.2151891639748249
338,,,0.21806051179242883
339,,,0.2194886291862377
340,,,0.22206149657719415
341,,,0.22319682455676387
342,,,0.22341074704950853
343,,,0.2259317894920503
344,,,0.22780485546532217
345,,,0.22878111801353432
346,,,0.23188719135811187
347,,,0.2321105301448453
348,,,0.2330463534336895
349,,,0.2369710319276051
350,,,0.2374588029957613
351,,,0.23775581428183648
352,,,0.23879322050499707
353,,,0.23879757754572428
354,,,0.23888058358442393
355,,,0.2390433374268666
356,,,0.24130413456567787
357,,,0.24345629849704303
358,,,0.24341407586718622
359,,,0.24345362010966876
360,,,0.2453282287547432
361,,,0.24547768465969147
362,,,0.24586954022319224
363,,,0.24738789811236794
364,,,0.24779926884128473
365,,,0.24951284378533561
366,,,0.24973235742485753
367,,,0.2501825410241469
368,,,0.2504406256465615
369,,,0.25141842114779855
370,,,0.2522308809571213
371,,,0.25333641413818137
372,,,0.254638700524187
373,,,0.2550163041938451
374,,,0.2548443770675424
375,,,0.25540993449482513
376,,,0.25566995669770287
377,,,0.2569890111692748
378,,,0.2573081290854431
379,,,0.2578232739625666
380,,,0.25703379478164584
381,,,0.25692983596403957
382,,,0.256976628615361
383,,,0.25802319637678717
384,,,0.25933445121649257
385,,,0.25949744179333695
386,,,0.25986219874827626
387,,,0.26135396175996795
388,,,0.26049745334822993
389,,,0.26136400265201504
390,,,0.2618306093307212
391,,,0.2627444735601461
392,,,0.26293126410819817
393,,,0.263073826959171
394,,,0.2630837402836389
395,,,0.2629689960735261
396,,,0.26549020405887164
397,,,0.26633976582642593
398,,,0.26779853210840643
399,,,0.2684911253210616
400,,,0.26892171142820354
401,,,0.26969775377370553
402,,,0.27123373894005826
403,,,0.27204301909126694
404,,,0.2719952283771228
405,,,0.2728743578330262
406,,,0.27295660308254327
407,,,0.2736897264102048
408,,,0.274958327898319
409,,,0.27713281218911007
410,,,0.2776101628171852
411,,,0.27756778929646037
412,,,0.2811231333055208
413,,,0.2794891084610255
414,,,0.2796706894270843
415,,,0.27972759625490506
416,,,0.282723820686188
417,,,0.282724938616832
418,,,0.2836331937532141
419,,,0.28371995329182803
420,,,0.2845667310723187
421,,,0.28491853623728686
422,,,0.2849185364012508
423,,,0.28496322098439075
424,,,0.28548206719034497
425,,,0.28743348413867625
426,,,0.28951878851684065
427,,,0.2895474583012857
428,,,0.29075398909199235
429,,,0.2907453928517393
430,,,0.29098884945014725
431,,,0.29091938181672405
432,,,0.29137509341865625
433,,,0.2921205656680471
434,,,0.29531624020454184
435,,,0.2959691511869961
436,,,0.29663690657332514
437,,,0.29664298080507717
438,,,0.2966998769637689
439,,,0.29621243436143535
440,,,0.2962001395063978
441,,,0.2991074889813208
442,,,0.3003252325315613
443,,,0.3006469215313946
444,,,0.3020995149641637
445,,,0.3050887523110595
446,,,0.3074933794534208
447,,,0.30732216804642953
448,,,0.30775597998233545
449,,,0.3079518867253646
450,,,0.30952909848833465
451,,,0.3116868614557757
452,,,0.31279618636525336
453,,,0.31157562497319957
454,,,0.31157567923216584
455,,,0.3118032245282824
456,,,0.31184543887729504
457,,,0.31153144450374964
458,,,0.3116334686383055
459,,,0.31249778438763537
460,,,0.31279913404713494
461,,,0.31289191556963664
462,,,0.31338580134752037
463,,,0.31338843819359147
464,,,0.316313628075274
465,,,0.3163083384183638
466,,,0.3148675941161997
467,,,0.3149117195448667
468,,,0.3150532043032501
469,,,0.31547336978359447
470,,,0.31549959329223026
471,,,0.31577957583311217
472,,,0.31689088516949493
473,,,0.3169395900261593
474,,,0.31696427992882387
475,,,0.3170554567360695
476,,,0.31705545749263936
477,,,0.31691909420239206
478,,,0.3172863913086978
479,,,0.31711942334813914
480,,,0.31723740090292807
481,,,0.31738804211700206
482,,,0.31738828433473315
483,,,0.317477293385405
484,,,0.31754171616375415
485,,,0.3180266401178587
486,,,0.3180218816993415
487,,,0.3181153310241631
488,,,0.31785219154140826
489,,,0.3180317975200965
490,,,0.3180434186111249
491,,,0.3181727756960756
492,,,0.31905709053752157
493,,,0.31910635780883484
494,,,0.3194215519788827
495,,,0.3194214112771087
496,,,0.3194332446886211
497,,,0.3185141980231935
498,,,0.3184055848222858
499,,,0.31840558651268314
500,,,0.31864467137257957
